date,cases,pct_pop,never,rarely,sometimes,frequently,always,order_code,daily_cases,rolling_avg_7,rolling_avg_14,pct_chg_7D_avg,pct_chg_14D_avg,pct_chg_daily
2020-04-23,3060,0.002881190440097132,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,192.0,132.42857142857142,,-0.008556149732620533,,0.9199999999999999
2020-04-24,3227,0.0030384318791481847,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,167.0,135.28571428571428,131.35714285714286,0.02157497303128375,,-0.13020833333333337
2020-04-25,3483,0.003279472647992912,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,256.0,154.14285714285714,139.0,0.13938753959873296,0.058183795541054906,0.532934131736527
2020-04-26,3645,0.003432006259527466,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,162.0,162.57142857142858,143.85714285714286,0.05468025949953681,0.0349434737923946,-0.3671875
2020-04-27,3843,0.00361843622918081,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,198.0,170.85714285714286,149.07142857142858,0.05096660808435849,0.03624627606752728,0.22222222222222232
2020-04-28,4003,0.0037690867097087645,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,160.0,176.42857142857142,151.42857142857142,0.032608695652173836,0.01581217057977935,-0.19191919191919193
2020-04-29,4152,0.003909379969700422,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,149.0,183.42857142857142,158.5,0.03967611336032384,0.04669811320754724,-0.06874999999999998
2020-04-30,4300,0.00404873166418878,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,148.0,177.14285714285714,154.78571428571428,-0.034267912772585674,-0.023433979269941507,-0.006711409395973145
2020-05-01,4754,0.004476202402686851,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,454.0,218.14285714285714,176.71428571428572,0.2314516129032258,0.14167051222888793,2.0675675675675675
2020-05-02,4919,0.004631560710731304,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,165.0,205.14285714285714,179.64285714285714,-0.05959397511460385,0.016572352465642703,-0.6365638766519823
2020-05-03,5150,0.004849062341993539,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,231.0,215.0,188.78571428571428,0.04805013927576596,0.05089463220675938,0.3999999999999999
2020-05-04,5384,0.005069388669765673,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,234.0,220.14285714285714,195.5,0.02392026578073092,0.03556564510026483,0.01298701298701288
2020-05-05,5541,0.005217214453783728,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,157.0,219.71428571428572,198.07142857142858,-0.00194678780012969,0.013153087321885248,-0.3290598290598291
2020-05-06,5790,0.0054516642641053575,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,249.0,234.0,208.71428571428572,0.06501950585175553,0.05373241976199061,0.5859872611464969
2020-05-07,6032,0.005679523115903889,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,242.0,247.42857142857142,212.28571428571428,0.057387057387057405,0.017111567419575646,-0.028112449799196804
2020-05-08,6316,0.005946927718841008,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,284.0,223.14285714285714,220.64285714285714,-0.09815242494226328,0.03936742934051152,0.17355371900826455
2020-05-09,6555,0.00617196187412964,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,239.0,233.71428571428572,219.42857142857142,0.04737516005121645,-0.005503399158303668,-0.15845070422535212
2020-05-10,6762,0.006366865933312682,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,207.0,230.28571428571428,222.64285714285714,-0.014669926650366816,0.0146484375,-0.13389121338912136
2020-05-11,6909,0.00650527606229774,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,147.0,217.85714285714286,219.0,-0.05397022332506196,-0.016361886429258843,-0.28985507246376807
2020-05-12,7130,0.006713362038526977,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,221.0,227.0,223.35714285714286,0.041967213114754154,0.019895629484670607,0.5034013605442176
2020-05-13,7283,0.0068574215605318335,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,153.0,213.28571428571428,223.64285714285714,-0.060415355569540585,0.0012791813239525496,-0.3076923076923077
2020-05-14,7548,0.007106936418906259,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,265.0,216.57142857142858,232.0,0.015405224380442117,0.037368252954327774,0.7320261437908497
2020-05-15,7759,0.0073056067401024985,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,211.0,206.14285714285714,214.64285714285714,-0.04815303430079165,-0.07481527093596063,-0.20377358490566033
2020-05-16,7988,0.007521225240358134,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,229.0,204.71428571428572,219.21428571428572,-0.006930006930006893,0.02129783693843601,0.08530805687203791
2020-05-17,8206,0.007726486520077472,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,218.0,206.28571428571428,218.28571428571428,0.007676203768318235,-0.004235907461713984,-0.048034934497816595
2020-05-18,8417,0.007925156841273711,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,211.0,215.42857142857142,216.64285714285714,0.04432132963988922,-0.007526178010471174,-0.032110091743119296
2020-05-19,8950,0.008427011254532461,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,533.0,260.0,243.5,0.2068965517241379,0.12396966699637324,1.5260663507109005
2020-05-20,9052,0.008523050935869032,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,102.0,252.71428571428572,233.0,-0.028021978021978033,-0.043121149897330624,-0.8086303939962476
2020-05-21,9260,0.008718896560555373,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,208.0,244.57142857142858,230.57142857142858,-0.03222159412097225,-0.01042305334150817,1.0392156862745097
2020-05-22,9432,0.008880845827122924,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,172.0,239.0,222.57142857142858,-0.02278037383177578,-0.03469640644361838,-0.17307692307692313
2020-05-23,9699,0.009132243816503948,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,267.0,244.42857142857142,224.57142857142858,0.02271368798565443,0.00898587933247752,0.5523255813953489
2020-05-24,9922,0.009342212923739785,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,223.0,245.14285714285714,225.71428571428572,0.0029222676797195923,0.0050890585241729624,-0.16479400749063666
2020-05-25,10111,0.009520168803863431,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,189.0,242.0,228.71428571428572,-0.012820512820512775,0.0132911392405064,-0.15246636771300448
2020-05-26,10291,0.00968965059445738,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,180.0,191.57142857142858,225.78571428571428,-0.20838252656434475,-0.012804497189256803,-0.04761904761904767
2020-05-27,10467,0.00985536612303813,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,176.0,202.14285714285714,227.42857142857142,0.05518269947800136,0.007276178424549196,-0.022222222222222254
2020-05-28,10752,0.01012371229147855,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,285.0,213.14285714285714,228.85714285714286,0.054416961130742125,0.00628140703517599,0.6193181818181819
2020-05-29,11035,0.01039017532891237,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,283.0,229.0,234.0,0.07439678284182305,0.022471910112359605,-0.007017543859649145
2020-05-30,11251,0.010593553477625108,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,216.0,221.71428571428572,233.07142857142858,-0.03181534622582649,-0.003968253968253954,-0.23674911660777387
2020-05-31,11361,0.010697125682988078,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,110.0,205.57142857142858,225.35714285714286,-0.07280927835051543,-0.03309837572785779,-0.4907407407407407
2020-06-01,11476,0.010805405715867545,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,115.0,195.0,218.5,-0.05142460041695629,-0.030427892234548337,0.045454545454545414
2020-06-02,11731,0.011045504919208972,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,255.0,205.71428571428572,198.64285714285714,0.05494505494505497,-0.09087937234390331,1.2173913043478262
2020-06-03,11924,0.011227227061345817,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,193.0,208.14285714285714,205.14285714285714,0.011805555555555403,0.03272204243078036,-0.2431372549019608
2020-06-04,12226,0.011511579843342331,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,302.0,210.57142857142858,211.85714285714286,0.011667810569663706,0.032729805013927527,0.5647668393782384
2020-06-05,12434,0.011707425468028672,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,208.0,199.85714285714286,214.42857142857142,-0.05088195386702854,0.012137559002022957,-0.3112582781456954
2020-06-06,12624,0.01188632291365562,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,190.0,196.14285714285714,208.92857142857142,-0.018584703359542543,-0.025649566955363134,-0.08653846153846156
2020-06-07,12734,0.011989895119018587,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,110.0,196.14285714285714,200.85714285714286,0.0,-0.03863247863247854,-0.42105263157894735
2020-06-08,12818,0.012068986621295763,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,84.0,191.71428571428572,193.35714285714286,-0.022578295702840423,-0.03733997155049784,-0.23636363636363633
2020-06-09,12968,0.012210221446790721,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,150.0,176.71428571428572,191.21428571428572,-0.07824143070044709,-0.01108237901736242,0.7857142857142858
2020-06-10,13124,0.012357105665305478,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,156.0,171.42857142857142,189.78571428571428,-0.029911075181891733,-0.007471049682480468,0.040000000000000036
2020-06-11,13276,0.012500223621807034,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,152.0,150.0,180.28571428571428,-0.12499999999999989,-0.05005645464809938,-0.02564102564102566
2020-06-12,13348,0.012568016338044613,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,72.0,130.57142857142858,165.21428571428572,-0.12952380952380949,-0.08359746434231374,-0.5263157894736843
2020-06-13,13534,0.01274314752165836,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,186.0,130.0,163.07142857142858,-0.004376367614879695,-0.012970168612191912,1.5833333333333335
2020-06-14,13607,0.01281188180339924,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,73.0,124.71428571428571,160.42857142857142,-0.04065934065934074,-0.016206745510293663,-0.6075268817204301
2020-06-15,13657,0.012858960078564225,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,50.0,119.85714285714286,155.78571428571428,-0.038946162657502836,-0.02894033837934107,-0.31506849315068497
2020-06-16,13709,0.012907921484735812,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,52.0,105.85714285714286,141.28571428571428,-0.11680572109654352,-0.09307657038055939,0.040000000000000036
2020-06-17,13819,0.01301149369009878,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,110.0,99.28571428571429,135.35714285714286,-0.062078272604588425,-0.04196157735085937,1.1153846153846154
2020-06-18,13862,0.013051981006740668,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,43.0,83.71428571428571,116.85714285714286,-0.15683453237410083,-0.13667546174142475,-0.6090909090909091
2020-06-19,13928,0.013114124329958449,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,66.0,82.85714285714286,106.71428571428571,-0.010238907849829282,-0.08679706601466997,0.5348837209302326
2020-06-20,14004,0.013185683308209227,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,76.0,67.14285714285714,98.57142857142857,-0.18965517241379315,-0.07630522088353409,0.1515151515151516
2020-06-21,14079,0.013256300720956706,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,75.0,67.42857142857143,96.07142857142857,0.004255319148936287,-0.025362318840579712,-0.013157894736842146
2020-06-22,14141,0.013314677782161288,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,62.0,69.14285714285714,94.5,0.025423728813559254,-0.01635687732342006,-0.17333333333333334
2020-06-23,14204,0.01337399640886917,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,63.0,70.71428571428571,88.28571428571429,0.022727272727272707,-0.06575963718820854,0.016129032258064502
2020-06-24,14283,0.013448380083629847,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,79.0,66.28571428571429,82.78571428571429,-0.06262626262626247,-0.062297734627831725,0.25396825396825395
2020-06-25,14381,0.01354065350295322,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,98.0,74.14285714285714,78.92857142857143,0.11853448275862055,-0.046591889559965516,0.240506329113924
2020-06-26,14471,0.013625394398250194,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,90.0,77.57142857142857,80.21428571428571,0.046242774566473965,0.016289592760180938,-0.08163265306122447
2020-06-27,14520,0.013671531107911881,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,49.0,73.71428571428571,70.42857142857143,-0.04972375690607744,-0.12199465716829916,-0.4555555555555556
2020-06-28,14607,0.013753447306698956,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,87.0,75.42857142857143,71.42857142857143,0.023255813953488413,0.014198782961460488,0.7755102040816326
2020-06-29,14675,0.013817473760923337,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,68.0,76.28571428571429,72.71428571428571,0.011363636363636465,0.017999999999999794,-0.2183908045977011
2020-06-30,14737,0.01387585082212792,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,62.0,76.14285714285714,73.42857142857143,-0.0018726591760300781,0.00982318271119853,-0.08823529411764708
2020-07-01,14803,0.013937994145345701,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,66.0,74.28571428571429,70.28571428571429,-0.024390243902438935,-0.04280155642023342,0.06451612903225801
2020-07-02,14899,0.014028384433662474,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,96.0,74.0,74.07142857142857,-0.0038461538461539435,0.05386178861788604,0.4545454545454546
2020-07-03,15021,0.014143255425065039,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,122.0,78.57142857142857,78.07142857142857,0.06177606177606165,0.054001928640308616,0.27083333333333326
2020-07-04,15082,0.014200690920766321,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,61.0,80.28571428571429,77.0,0.02181818181818196,-0.013723696248856387,-0.5
2020-07-05,15129,0.014244944499421408,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,47.0,74.57142857142857,75.0,-0.07117437722419939,-0.025974025974025983,-0.2295081967213115
2020-07-06,15163,0.014276957726533599,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,34.0,69.71428571428571,73.0,-0.06513409961685834,-0.026666666666666616,-0.276595744680851
2020-07-07,15332,0.014436082296591251,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,169.0,85.0,80.57142857142857,0.21926229508196737,0.1037181996086105,3.9705882352941178
2020-07-08,15400,0.014500108750815631,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,68.0,85.28571428571429,79.78571428571429,0.003361344537815114,-0.009751773049645251,-0.5976331360946745
2020-07-09,15503,0.014597089997655502,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,103.0,86.28571428571429,80.14285714285714,0.011725293132328396,0.004476275738585445,0.5147058823529411
2020-07-10,15568,0.014658291755369984,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,65.0,78.14285714285714,78.35714285714286,-0.09437086092715241,-0.022281639928698693,-0.3689320388349514
2020-07-11,15623,0.014710077858051469,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,55.0,77.28571428571429,78.78571428571429,-0.010968921389396535,0.005469462169553463,-0.15384615384615385
2020-07-12,15727,0.014808000670394639,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,104.0,85.42857142857143,80.0,0.10536044362292052,0.015412511332728807,0.8909090909090909
2020-07-13,15780,0.014857903642069523,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,53.0,88.14285714285714,78.92857142857143,0.03177257525083599,-0.013392857142857095,-0.4903846153846154
2020-07-14,15883,0.014954884888909394,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,103.0,78.71428571428571,81.85714285714286,-0.10696920583468394,0.037104072398190135,0.9433962264150944
2020-07-15,15986,0.015051866135749265,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,103.0,83.71428571428571,84.5,0.06352087114337568,0.03228621291448519,0.0
2020-07-16,16056,0.015117775720980244,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,70.0,79.0,82.64285714285714,-0.05631399317406138,-0.02197802197802201,-0.3203883495145631
2020-07-17,16153,0.015209107574800318,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,97.0,83.57142857142857,80.85714285714286,0.05786618444846292,-0.021607605877268732,0.3857142857142857
2020-07-18,16251,0.01530138099412369,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,98.0,89.71428571428571,83.5,0.07350427350427347,0.032685512367491176,0.010309278350515427
2020-07-19,16372,0.015415310420022955,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,121.0,92.14285714285714,88.78571428571429,0.027070063694267565,0.06330196749358441,0.23469387755102034
2020-07-20,16433,0.015472745915724237,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,61.0,93.28571428571429,90.71428571428571,0.01240310077519391,0.02172164119066755,-0.49586776859504134
2020-07-21,16520,0.015554662114511314,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,87.0,91.0,84.85714285714286,-0.024502297090352232,-0.0645669291338582,0.42622950819672134
2020-07-22,16593,0.015623396396252192,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,73.0,86.71428571428571,85.21428571428571,-0.047095761381475754,0.004208754208754106,-0.16091954022988508
2020-07-23,16654,0.015680831891953476,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,61.0,85.42857142857143,82.21428571428571,-0.014827018121910895,-0.035205364626990754,-0.1643835616438356
2020-07-24,16768,0.015788170359329643,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,114.0,87.85714285714286,85.71428571428571,0.028428093645485042,0.04257167680278018,0.8688524590163935
2020-07-25,16922,0.0159331714468378,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,154.0,95.85714285714286,92.78571428571429,0.0910569105691057,0.08250000000000024,0.3508771929824561
2020-07-26,17020,0.01602544486616117,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,98.0,92.57142857142857,92.35714285714286,-0.03427719821162445,-0.004618937644341847,-0.36363636363636365
2020-07-27,17164,0.01616103029863633,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,144.0,104.42857142857143,98.85714285714286,0.12808641975308643,0.07037896365042529,0.4693877551020409
2020-07-28,17230,0.01622317362185411,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,66.0,101.42857142857143,96.21428571428571,-0.028727770177838563,-0.02673410404624288,-0.5416666666666667
2020-07-29,17305,0.01629379103460159,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,75.0,101.71428571428571,94.21428571428571,0.0028169014084507005,-0.020786933927245732,0.13636363636363646
2020-07-30,17397,0.016380415060905165,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,92.0,106.14285714285714,95.78571428571429,0.0435393258426966,0.01667930250189542,0.22666666666666657
2020-07-31,17568,0.016541422761969415,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,171.0,114.28571428571429,101.07142857142857,0.07671601615074031,0.05518269947800136,0.8586956521739131
2020-08-01,17665,0.01663275461578949,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,97.0,106.14285714285714,101.0,-0.07125000000000004,-0.0007067137809186885,-0.4327485380116959
2020-08-02,17758,0.01672032020759636,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,93.0,105.42857142857143,99.0,-0.006729475100942017,-0.01980198019801982,-0.04123711340206182
2020-08-03,17842,0.01679941170987354,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,84.0,96.85714285714286,100.64285714285714,-0.08130081300813008,0.016594516594516495,-0.09677419354838712
2020-08-04,17910,0.01686343816409792,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,68.0,97.14285714285714,99.28571428571429,0.002949852507374562,-0.013484740951029028,-0.19047619047619047
2020-08-05,17976,0.0169255814873157,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,66.0,95.85714285714286,98.78571428571429,-0.013235294117647012,-0.005035971223021574,-0.02941176470588236
2020-08-06,18032,0.016978309155500484,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,56.0,90.71428571428571,98.42857142857143,-0.053651266766020944,-0.003615328994938549,-0.1515151515151515
2020-08-07,18139,0.017079056664353554,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,107.0,81.57142857142857,97.92857142857143,-0.10078740157480315,-0.005079825834542806,0.9107142857142858
2020-08-08,18260,0.01719298609025282,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,121.0,85.0,95.57142857142857,0.042031523642731994,-0.024070021881838155,0.13084112149532712
2020-08-09,18392,0.017317272736688382,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,132.0,90.57142857142857,98.0,0.06554621848739495,0.025411061285500747,0.09090909090909083
2020-08-10,18489,0.017408604590508456,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,97.0,92.42857142857143,94.64285714285714,0.020504731861198833,-0.034256559766763894,-0.26515151515151514
2020-08-11,18558,0.017473572610236136,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,69.0,92.57142857142857,94.85714285714286,0.001545595054095683,0.0022641509433962703,-0.28865979381443296
2020-08-12,18641,0.017551722547010012,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,83.0,95.0,95.42857142857143,0.026234567901234573,0.006024096385542244,0.2028985507246377
2020-08-13,18752,0.01765623631787628,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,111.0,102.85714285714286,96.78571428571429,0.08270676691729317,0.014221556886227615,0.3373493975903614
2020-08-14,18819,0.01771932120659736,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,67.0,97.14285714285714,89.35714285714286,-0.05555555555555558,-0.07675276752767535,-0.39639639639639634
2020-08-15,18925,0.01781912714994713,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,106.0,95.0,90.0,-0.022058823529411686,0.007194244604316502,0.5820895522388059
2020-08-16,19003,0.01789256925920451,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,78.0,87.28571428571429,88.92857142857143,-0.08120300751879694,-0.011904761904761862,-0.26415094339622647
2020-08-17,19071,0.01795659571342889,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,68.0,83.14285714285714,87.78571428571429,-0.04746317512274967,-0.012851405622489875,-0.1282051282051282
2020-08-18,19127,0.018009323381613675,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,56.0,81.28571428571429,86.92857142857143,-0.022336769759450092,-0.009764035801464677,-0.17647058823529416
2020-08-19,19180,0.01805922635328856,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,53.0,77.0,86.0,-0.05272407732864681,-0.010682004930156141,-0.0535714285714286
2020-08-20,19264,0.018138317855565734,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,84.0,73.14285714285714,88.0,-0.05009276437847876,0.023255813953488413,0.5849056603773586
2020-08-21,19325,0.018195753351267017,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,61.0,72.28571428571429,84.71428571428571,-0.011718749999999889,-0.03733766233766245,-0.27380952380952384
2020-08-22,19385,0.018252247281465,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,60.0,65.71428571428571,80.35714285714286,-0.09090909090909105,-0.0514333895446879,-0.016393442622950838
2020-08-23,19468,0.018330397218238877,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,83.0,66.42857142857143,76.85714285714286,0.010869565217391353,-0.04355555555555557,0.3833333333333333
2020-08-24,19540,0.018398189934476457,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,72.0,67.0,75.07142857142857,0.008602150537634357,-0.02323420074349447,-0.1325301204819277
2020-08-25,19599,0.01845374229917114,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,59.0,67.42857142857143,74.35714285714286,0.006396588486140775,-0.009514747859181605,-0.18055555555555558
2020-08-26,19646,0.018497995877826228,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,47.0,66.57142857142857,71.78571428571429,-0.012711864406779738,-0.03458213256484144,-0.2033898305084746
2020-08-27,19733,0.018579912076613303,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,87.0,67.0,70.07142857142857,0.006437768240343367,-0.02388059701492551,0.8510638297872339
2020-08-28,19806,0.01864864635835418,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,73.0,68.71428571428571,70.5,0.02558635394456288,0.006116207951070374,-0.16091954022988508
2020-08-29,19866,0.018705140288552163,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,60.0,68.71428571428571,67.21428571428571,0.0,-0.046605876393110535,-0.17808219178082196
2020-08-30,19946,0.01878046552881614,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,80.0,68.28571428571429,67.35714285714286,-0.006237006237006071,0.002125398512221155,0.33333333333333326
2020-08-31,20006,0.018836959459014126,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,60.0,66.57142857142857,66.78571428571429,-0.025104602510460317,-0.008483563096500446,-0.25
2020-09-01,20103,0.018928291312834196,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,97.0,72.0,69.71428571428571,0.0815450643776825,0.04385026737967901,0.6166666666666667
2020-09-02,20190,0.01901020751162127,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,87.0,77.71428571428571,72.14285714285714,0.0793650793650793,0.0348360655737705,-0.1030927835051546
2020-09-03,20281,0.019095889972421547,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,91.0,78.28571428571429,72.64285714285714,0.007352941176470784,0.006930693069306937,0.04597701149425282
2020-09-04,20399,0.019206994701810913,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,118.0,84.71428571428571,76.71428571428571,0.08211678832116776,0.05604719764011801,0.29670329670329676
2020-09-05,20500,0.019302092817644185,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,101.0,90.57142857142857,79.64285714285714,0.0691399662731873,0.038175046554934866,-0.14406779661016944
2020-09-06,20578,0.019375534926901562,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,78.0,90.28571428571429,79.28571428571429,-0.003154574132491983,-0.004484304932735328,-0.2277227722772277
2020-09-07,20718,0.01950735409736352,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,140.0,101.71428571428571,84.14285714285714,0.12658227848101244,0.06126126126126108,0.7948717948717949
2020-09-08,20766,0.01955254924152191,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,48.0,94.71428571428571,83.35714285714286,-0.0688202247191011,-0.009337860780984641,-0.6571428571428571
2020-09-09,20838,0.01962034195775949,107268.161,161433.272,99833.734,197543.34600000002,494920.42600000004,1,72.0,92.57142857142857,85.14285714285714,-0.02262443438914019,0.02142245072836313,0.5
